"user_id","status_id","created_at","screen_name","date"
"270168698",1502072421502830080,"2022-03-11 00:02:27","DominguezJul","2022-03-11"
"2714771804",1502376358269260032,"2022-03-11 20:10:11","JorgeTaiana","2022-03-11"
"2730118150",1502095151912600064,"2022-03-11 01:32:46","DipRoxanaReyes","2022-03-11"
"27515656",1502299189166099968,"2022-03-11 15:03:32","juancabandie","2022-03-11"
"276092562",1458837956584689920,"2021-11-11 16:44:07","Claudiagmarquez","2022-03-11"
"277287300",1502334733149169920,"2022-03-11 17:24:47","luisnaidenoff","2022-03-11"
"277742031",1501969936423409920,"2022-03-10 17:15:12","MarioFiad","2022-03-11"
"278320295",1502339236451680000,"2022-03-11 17:42:40","nataliavillavl","2022-03-11"
"2786609149",1501986476623610112,"2022-03-10 18:20:56","RossiAgustinOk","2022-03-11"
"2795307903",1502363510818449920,"2022-03-11 19:19:08","MoniMacha","2022-03-11"
"2798077200",1502359479974830080,"2022-03-11 19:03:07","MSoleCarrizo","2022-03-11"
"28095599",1501147025605370112,"2022-03-08 10:45:15","adrianperezARG","2022-03-11"
"281180560",1501943039014569984,"2022-03-10 15:28:19","guillermosnopek","2022-03-11"
"282201112",1502008780866970112,"2022-03-10 19:49:33","JCanoOK","2022-03-11"
"2830998061",1495053858103559936,"2022-02-19 15:13:11","GallegoPM","2022-03-11"
"2831711691",1453257460156879872,"2021-10-27 07:09:13","ramirofpatri","2022-03-11"
"2841506345",1502325092411450112,"2022-03-11 16:46:28","JSchiaretti","2022-03-11"
"284783298",1501727185459040000,"2022-03-10 01:10:36","monzoemilio","2022-03-11"
"2848839275",1501591841082380032,"2022-03-09 16:12:47","jaimeperczyk","2022-03-11"
"287194322",1502396225840199936,"2022-03-11 21:29:08","waltercorreaok","2022-03-11"
"2883216219",1502152452451170048,"2022-03-11 05:20:27","gabrielamlena","2022-03-11"
"288342621",1502370339464039936,"2022-03-11 19:46:16","FelipeMiguelBA","2022-03-11"
"2931794813",1501146219858599936,"2022-03-08 10:42:03","MaggieSolariQ","2022-03-11"
"293680137",1502336314682710016,"2022-03-11 17:31:04","CTAok","2022-03-11"
"293682722",1502383498035869952,"2022-03-11 20:38:33","HugoYasky","2022-03-11"
"2937218295",1502393368420179968,"2022-03-11 21:17:46","SergioGCasas","2022-03-11"
"2953955753",1502377440680709888,"2022-03-11 20:14:29","Kicillofok","2022-03-11"
"29622459",1469099530146619904,"2021-12-10 00:19:57","marquitospena","2022-03-11"
"297543171",1502260794867680000,"2022-03-11 12:30:58","claramuzzio","2022-03-11"
"298258503",1135521352100790016,"2019-06-03 12:19:21","gcipolini","2022-03-11"
"299298402",1502356648010020096,"2022-03-11 18:51:51","dmvasco","2022-03-11"
"299371033",1502049325395980032,"2022-03-10 22:30:40","fstraface","2022-03-11"
"3005444542",1495042235590749952,"2022-02-19 14:27:00","BeatrizMirkinOk","2022-03-11"
"300602136",1499191038434579968,"2022-03-03 01:12:51","muramartin","2022-03-11"
"301464513",1502331443724310016,"2022-03-11 17:11:42","Fte_Izquierda","2022-03-11"
"301492316",1502387972955589888,"2022-03-11 20:56:20","fvallejoss","2022-03-11"
"3028492511",1502353524918789888,"2022-03-11 18:39:27","gustavomelella","2022-03-11"
"306546830",1500167652714720000,"2022-03-05 17:53:34","NicoDujovne","2022-03-11"
"307976282",1502358745233380096,"2022-03-11 19:00:11","JorgeRomeroCtes","2022-03-11"
"308076846",1498779868900770048,"2022-03-01 21:59:01","gabrielfrizza","2022-03-11"
"3092373641",1501232464655630080,"2022-03-08 16:24:45","alfredocornejo","2022-03-11"
"309454438",99149011335913504,"2011-08-04 16:05:41","Colorizzotti","2022-03-11"
"3111163565",991351832973860992,"2018-05-01 16:21:10","brizuela_moral","2022-03-11"
"31133330",1502301462755520000,"2022-03-11 15:12:34","danielscioli","2022-03-11"
"3115013812",1502325007841649920,"2022-03-11 16:46:08","RominaDelPla","2022-03-11"
"3125573339",1500253705794469888,"2022-03-05 23:35:31","OsmarMonaldi","2022-03-11"
"313081285",1502263821611670016,"2022-03-11 12:43:00","EduardoCostaSC","2022-03-11"
"313577888",1502362059790599936,"2022-03-11 19:13:22","Soledad_Acunia","2022-03-11"
"314982614",1502266452220470016,"2022-03-11 12:53:27","DiGiacomoLuis","2022-03-11"
"3167567897",1502344242601019904,"2022-03-11 18:02:34","FdeIzquierda","2022-03-11"
"317214518",1501948568541680128,"2022-03-10 15:50:18","TurismoNacionAR","2022-03-11"
"3237099209",1502339417712709888,"2022-03-11 17:43:23","marioaleito","2022-03-11"
"3256203501",1501995754264709888,"2022-03-10 18:57:48","JuanManzurOK","2022-03-11"
"326807652",1502300562854860032,"2022-03-11 15:09:00","ciencia_ar","2022-03-11"
"326886601",1463188183424839936,"2021-11-23 16:50:22","Juancmarino","2022-03-11"
"327429889",1499868495927990016,"2022-03-04 22:04:50","espinolacamau","2022-03-11"
"327524667",1501290150415980032,"2022-03-08 20:13:59","Facundo_Moyano","2022-03-11"
"3290757334",1501266828273860096,"2022-03-08 18:41:18","caroyutrovic_","2022-03-11"
"3292013879",1502373688225769984,"2022-03-11 19:59:34","giacopposilvia","2022-03-11"
"3300047038",1445872591093260032,"2021-10-06 22:04:23","juanmariopais","2022-03-11"
"330546547",1494658252646220032,"2022-02-18 13:01:11","lmetchevehere","2022-03-11"
"3313610230",1501947205904580096,"2022-03-10 15:44:53","betty_rojkes","2022-03-11"
"332543511",1502422978683800064,"2022-03-11 23:15:26","anabelfsagasti","2022-03-11"
"332918283",1502255601895759872,"2022-03-11 12:10:20","Lozano_Claudio","2022-03-11"
"332993154",1502314947212100096,"2022-03-11 16:06:09","myriambregman","2022-03-11"
"33324953",1502353988716529920,"2022-03-11 18:41:17","KBanfi","2022-03-11"
"3342878295",1502373851799429888,"2022-03-11 20:00:13","arcionimariano","2022-03-11"
"335364529",1502014072014970112,"2022-03-10 20:10:35","claudiojpoggi","2022-03-11"
"335969426",1502391431385779968,"2022-03-11 21:10:04","Leonardo_Grosso","2022-03-11"
"3365136485",1501727820459950080,"2022-03-10 01:13:07","leonormartinezv","2022-03-11"
"3368366073",1501887791176859904,"2022-03-10 11:48:47","VilmaIbarraL","2022-03-11"
"337504020",1501249970690800128,"2022-03-08 17:34:19","SebaSalvadorOk","2022-03-11"
"339246511",1502327410284539904,"2022-03-11 16:55:41","ines_byd","2022-03-11"
"339334958",1502341660780470016,"2022-03-11 17:52:18","GerardoMorales","2022-03-11"
"3394629958",1502284952724989952,"2022-03-11 14:06:58","PedroBraillardP","2022-03-11"
"3399074854",1501392524383899904,"2022-03-09 03:00:46","Martin_M_Guzman","2022-03-11"
"342358065",1501338556593169920,"2022-03-08 23:26:20","JulioMartinezLR","2022-03-11"
"34335037",1502309547599409920,"2022-03-11 15:44:42","alejandrocacace","2022-03-11"
"3443469203",1502026396876649984,"2022-03-10 20:59:33","aliciafregonese","2022-03-11"
"34455479",1502376798478390016,"2022-03-11 20:11:56","diegosantilli","2022-03-11"
"347929817",1502085160199670016,"2022-03-11 00:53:04","PabloTonelli","2022-03-11"
"349968963",1502308648361639936,"2022-03-11 15:41:07","dalessamauricio","2022-03-11"
"350902827",1502343108553580032,"2022-03-11 17:58:03","Julio_Alak","2022-03-11"
"351953986",1502345299968219904,"2022-03-11 18:06:46","jlespert","2022-03-11"
"351974249",1501305157627180032,"2022-03-08 21:13:37","fedefrigerio","2022-03-11"
"352658764",1502273517353639936,"2022-03-11 13:21:32","MarianStil","2022-03-11"
"35733038",1502022154631719936,"2022-03-10 20:42:42","Stolbizer","2022-03-11"
"35776604",1498767646967439872,"2022-03-01 21:10:27","felipe_sola","2022-03-11"
"35799843",1502098565673400064,"2022-03-11 01:46:20","mpiccolomini","2022-03-11"
"368746304",1502335102025560064,"2022-03-11 17:26:15","gkatopodis","2022-03-11"
"369120654",1501736705740659968,"2022-03-10 01:48:26","wadodecorrido","2022-03-11"
"37105151",1502105980934500096,"2022-03-11 02:15:48","fangelini","2022-03-11"
